SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Postbaccalaureate certificate,17,11,6,16,16,6,1,1,0
Sustainable Energy Technology,3.0104,Environmental Science,All award levels (total),7411,3518,3893,7011,7011,3703,400,210,190
Sustainable Energy Technology,3.0104,Environmental Science,Postsecondary certificate < 60 semester credit hours,16,13,3,16,16,3,0,0,0
Sustainable Energy Technology,3.0104,Environmental Science,Associate's degree,281,180,101,200,200,84,81,64,17
Sustainable Energy Technology,3.0104,Environmental Science,Bachelor's degree,5959,2816,3143,5800,5800,3055,159,71,88
Sustainable Energy Technology,3.0104,Environmental Science,Master's degree,962,414,548,854,854,482,108,42,66
Sustainable Energy Technology,3.0104,Environmental Science,Doctor's degree – research/scholarship,183,91,92,132,132,74,51,33,18
Sustainable Energy Technology,3.0104,Environmental Science,Doctor's degree – professional practice,2,0,2,1,1,1,1,0,1
Sustainable Energy Technology,3.0104,Environmental Science,Postbaccalaureate certificate,8,4,4,8,8,4,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",All award levels (total),1320,701,619,1237,1237,571,83,35,48
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Postsecondary certificate < 60 semester credit hours,11,8,3,11,11,3,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Associate's degree,59,42,17,59,59,17,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Bachelor's degree,638,367,271,632,632,265,6,0,6
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Master's degree,486,229,257,436,436,229,50,22,28
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Doctor's degree – research/scholarship,49,27,22,33,33,16,16,10,6
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Postbaccalaureate certificate,37,14,23,36,36,22,1,0,1
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Post-master's certificate,40,14,26,30,30,19,10,3,7
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",All award levels (total),248,122,126,239,239,122,9,5,4
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Associate's degree,15,9,6,15,15,6,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Bachelor's degree,75,43,32,73,73,30,2,0,2
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Master's degree,143,61,82,138,138,82,5,5,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Doctor's degree – research/scholarship,1,1,0,1,1,0,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Postbaccalaureate certificate,14,8,6,12,12,4,2,0,2
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,All award levels (total),125,73,52,114,114,46,11,5,6
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Bachelor's degree,54,37,17,54,54,17,0,0,0
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Master's degree,56,30,26,45,45,20,11,5,6
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Doctor's degree – research/scholarship,15,6,9,15,15,9,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,All award levels (total),80,36,44,76,76,41,4,1,3
Sustainable Energy Technology,14.0805,Water Resources Engineering,Associate's degree,4,4,0,4,4,0,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Bachelor's degree,7,3,4,7,7,4,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Master's degree,51,21,30,50,50,30,1,1,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Doctor's degree – research/scholarship,14,7,7,11,11,4,3,0,3
Sustainable Energy Technology,14.0805,Water Resources Engineering,Postbaccalaureate certificate,4,1,3,4,4,3,0,0,0
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,All award levels (total),2516,1390,1126,2001,2001,905,515,294,221
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Associate's degree,6,5,1,6,6,1,0,0,0
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Bachelor's degree,1428,758,670,1338,1338,625,90,45,45
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Master's degree,895,521,374,545,545,227,350,203,147
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Doctor's degree – research/scholarship,171,95,76,100,100,48,71,43,28
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Postbaccalaureate certificate,6,3,3,6,6,3,0,0,0
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Post-master's certificate,10,8,2,6,6,1,4,3,1
Sustainable Energy Technology,15.0503,nan,All award levels (total),1308,1174,134,1269,1269,123,39,28,11
Sustainable Energy Technology,15.0503,nan,Postsecondary certificate < 60 semester credit hours,248,234,14,248,248,14,0,0,0
Sustainable Energy Technology,15.0503,nan,Associate's degree,768,701,67,762,762,66,6,5,1
Sustainable Energy Technology,15.0503,nan,Bachelor's degree,118,108,10,108,108,9,10,9,1
Sustainable Energy Technology,15.0503,nan,Master's degree,167,124,43,145,145,34,22,13,9
Sustainable Energy Technology,15.0503,nan,Postbaccalaureate certificate,7,7,0,6,6,0,1,1,0
Sustainable Energy Technology,15.0505,nan,All award levels (total),206,186,20,203,203,20,3,3,0
Sustainable Energy Technology,15.0505,nan,Postsecondary certificate < 60 semester credit hours,48,45,3,48,48,3,0,0,0
Sustainable Energy Technology,15.0505,nan,Associate's degree,92,83,9,91,91,9,1,1,0
Sustainable Energy Technology,15.0505,nan,Bachelor's degree,59,52,7,59,59,7,0,0,0
Sustainable Energy Technology,15.0505,nan,Master's degree,6,5,1,4,4,1,2,2,0
Sustainable Energy Technology,15.0505,nan,Postbaccalaureate certificate,1,1,0,1,1,0,0,0,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,All award levels (total),464,282,182,434,434,171,30,19,11
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Postsecondary certificate < 60 semester credit hours,13,6,7,13,13,7,0,0,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Associate's degree,240,155,85,240,240,85,0,0,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Bachelor's degree,119,75,44,119,119,44,0,0,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Master's degree,88,44,44,61,61,35,27,18,9
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Doctor's degree – research/scholarship,3,1,2,0,0,0,3,1,2
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Postbaccalaureate certificate,1,1,0,1,1,0,0,0,0
