SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Space,40.0603,Geophysics and Seismology,Master's degree,113,75,38,59,59,21,54,37,17
Space,40.0603,Geophysics and Seismology,Doctor's degree – research/scholarship,67,52,15,31,31,11,36,32,4
Space,40.0802,Atomic/Molecular Physics,All award levels (total),31,20,11,24,24,9,7,5,2
Space,40.0802,Atomic/Molecular Physics,Bachelor's degree,3,3,0,3,3,0,0,0,0
Space,40.0802,Atomic/Molecular Physics,Master's degree,21,13,8,16,16,7,5,4,1
Space,40.0802,Atomic/Molecular Physics,Doctor's degree – research/scholarship,7,4,3,5,5,2,2,1,1
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",All award levels (total),2175,1169,1006,2065,2065,953,110,57,53
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Postsecondary certificate < 60 semester credit hours,18,13,5,18,18,5,0,0,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Postsecondary certificate > 60 semester credit hours,13,8,5,13,13,5,0,0,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Associate's degree,283,190,93,282,282,92,1,0,1
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Bachelor's degree,1317,686,631,1298,1298,620,19,8,11
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Master's degree,422,200,222,363,363,194,59,31,28
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Doctor's degree – research/scholarship,102,56,46,72,72,33,30,17,13
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Postbaccalaureate certificate,20,16,4,19,19,4,1,1,0
Sustainable Energy Technology,3.0104,Environmental Science,All award levels (total),7725,3673,4052,7358,7358,3858,367,173,194
Sustainable Energy Technology,3.0104,Environmental Science,Postsecondary certificate < 60 semester credit hours,18,11,7,18,18,7,0,0,0
Sustainable Energy Technology,3.0104,Environmental Science,Associate's degree,277,150,127,258,258,125,19,17,2
Sustainable Energy Technology,3.0104,Environmental Science,Bachelor's degree,6189,2990,3199,6035,6035,3120,154,75,79
Sustainable Energy Technology,3.0104,Environmental Science,Master's degree,1019,416,603,871,871,512,148,57,91
Sustainable Energy Technology,3.0104,Environmental Science,Doctor's degree – research/scholarship,209,99,110,164,164,89,45,24,21
Sustainable Energy Technology,3.0104,Environmental Science,Postbaccalaureate certificate,13,7,6,12,12,5,1,0,1
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",All award levels (total),1350,708,642,1280,1280,600,70,28,42
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Postsecondary certificate < 60 semester credit hours,12,12,0,12,12,0,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Associate's degree,57,41,16,57,57,16,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Bachelor's degree,671,368,303,668,668,301,3,1,2
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Master's degree,526,243,283,475,475,252,51,20,31
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Doctor's degree – research/scholarship,31,18,13,21,21,10,10,7,3
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Postbaccalaureate certificate,53,26,27,47,47,21,6,0,6
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",All award levels (total),277,133,144,257,257,136,20,12,8
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Associate's degree,23,18,5,23,23,5,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Bachelor's degree,89,47,42,88,88,41,1,0,1
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Master's degree,148,62,86,132,132,80,16,10,6
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Doctor's degree – research/scholarship,1,1,0,0,0,0,1,1,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Postbaccalaureate certificate,16,5,11,14,14,10,2,1,1
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,All award levels (total),98,63,35,93,93,31,5,1,4
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Associate's degree,1,0,1,1,1,1,0,0,0
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Bachelor's degree,50,37,13,50,50,13,0,0,0
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Master's degree,46,25,21,41,41,17,5,1,4
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Doctor's degree – research/scholarship,1,1,0,1,1,0,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,All award levels (total),107,56,51,99,99,46,8,3,5
Sustainable Energy Technology,14.0805,Water Resources Engineering,Associate's degree,2,1,1,2,2,1,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Bachelor's degree,13,10,3,13,13,3,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Master's degree,72,34,38,64,64,33,8,3,5
Sustainable Energy Technology,14.0805,Water Resources Engineering,Doctor's degree – research/scholarship,12,7,5,12,12,5,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Postbaccalaureate certificate,8,4,4,8,8,4,0,0,0
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,All award levels (total),2512,1370,1142,1967,1967,887,545,290,255
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Associate's degree,9,5,4,9,9,4,0,0,0
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Bachelor's degree,1463,799,664,1363,1363,617,100,53,47
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Master's degree,871,479,392,512,512,224,359,191,168
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Doctor's degree – research/scholarship,143,72,71,71,71,38,72,39,33
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Postbaccalaureate certificate,15,11,4,6,6,1,9,6,3
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Post-master's certificate,11,4,7,6,6,3,5,1,4
Sustainable Energy Technology,15.0503,nan,All award levels (total),1116,1006,110,1058,1058,100,58,48,10
Sustainable Energy Technology,15.0503,nan,Postsecondary certificate < 60 semester credit hours,191,181,10,190,190,10,1,1,0
Sustainable Energy Technology,15.0503,nan,Associate's degree,615,572,43,612,612,42,3,2,1
Sustainable Energy Technology,15.0503,nan,Bachelor's degree,144,126,18,129,129,16,15,13,2
Sustainable Energy Technology,15.0503,nan,Master's degree,162,123,39,125,125,32,37,30,7
Sustainable Energy Technology,15.0503,nan,Postbaccalaureate certificate,4,4,0,2,2,0,2,2,0
Sustainable Energy Technology,15.0505,nan,All award levels (total),118,109,9,111,111,7,7,5,2
Sustainable Energy Technology,15.0505,nan,Postsecondary certificate < 60 semester credit hours,26,23,3,26,26,3,0,0,0
Sustainable Energy Technology,15.0505,nan,Associate's degree,75,71,4,75,75,4,0,0,0
Sustainable Energy Technology,15.0505,nan,Master's degree,15,13,2,8,8,0,7,5,2
Sustainable Energy Technology,15.0505,nan,Postbaccalaureate certificate,2,2,0,2,2,0,0,0,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,All award levels (total),530,344,186,504,504,173,26,13,13
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Postsecondary certificate < 60 semester credit hours,10,6,4,10,10,4,0,0,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Postsecondary certificate > 60 semester credit hours,8,5,3,8,8,3,0,0,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Associate's degree,211,137,74,209,209,73,2,1,1
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Bachelor's degree,211,148,63,208,208,61,3,1,2
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Master's degree,89,47,42,69,69,32,20,10,10
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Doctor's degree – research/scholarship,1,1,0,0,0,0,1,1,0
