SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Space,40.0603,Geophysics and Seismology,Master's degree,99,60,39,56,56,21,43,25,18
Space,40.0603,Geophysics and Seismology,Doctor's degree – research/scholarship,70,38,32,34,34,13,36,17,19
Space,40.0603,Geophysics and Seismology,Post-master's certificate,3,2,1,3,3,1,0,0,0
Space,40.0802,Atomic/Molecular Physics,All award levels (total),21,14,7,19,19,7,2,2,0
Space,40.0802,Atomic/Molecular Physics,Bachelor's degree,2,0,2,2,2,2,0,0,0
Space,40.0802,Atomic/Molecular Physics,Master's degree,11,7,4,10,10,4,1,1,0
Space,40.0802,Atomic/Molecular Physics,Doctor's degree – research/scholarship,8,7,1,7,7,1,1,1,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",All award levels (total),2504,1243,1261,2361,2361,1185,143,67,76
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Postsecondary certificate < 60 semester credit hours,80,57,23,80,80,23,0,0,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Postsecondary certificate > 60 semester credit hours,1,1,0,1,1,0,0,0,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Associate's degree,320,216,104,320,320,104,0,0,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Bachelor's degree,1402,671,731,1378,1378,719,24,12,12
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Master's degree,582,238,344,494,494,291,88,35,53
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Doctor's degree – research/scholarship,100,51,49,69,69,38,31,20,11
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Postbaccalaureate certificate,19,9,10,19,19,10,0,0,0
Sustainable Energy Technology,3.0104,Environmental Science,All award levels (total),8345,3890,4455,7975,7975,4260,370,175,195
Sustainable Energy Technology,3.0104,Environmental Science,Postsecondary certificate < 60 semester credit hours,16,8,8,16,16,8,0,0,0
Sustainable Energy Technology,3.0104,Environmental Science,Postsecondary certificate > 60 semester credit hours,3,3,0,3,3,0,0,0,0
Sustainable Energy Technology,3.0104,Environmental Science,Associate's degree,281,137,144,275,275,141,6,3,3
Sustainable Energy Technology,3.0104,Environmental Science,Bachelor's degree,6943,3257,3686,6723,6723,3569,220,103,117
Sustainable Energy Technology,3.0104,Environmental Science,Master's degree,908,382,526,797,797,467,111,52,59
Sustainable Energy Technology,3.0104,Environmental Science,Doctor's degree – research/scholarship,179,95,84,146,146,68,33,17,16
Sustainable Energy Technology,3.0104,Environmental Science,Postbaccalaureate certificate,15,8,7,15,15,7,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",All award levels (total),1357,683,674,1288,1288,630,69,25,44
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Postsecondary certificate < 60 semester credit hours,10,9,1,10,10,1,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Associate's degree,42,32,10,42,42,10,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Bachelor's degree,706,404,302,701,701,298,5,1,4
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Master's degree,504,195,309,451,451,273,53,17,36
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Doctor's degree – research/scholarship,25,11,14,18,18,12,7,5,2
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Postbaccalaureate certificate,69,31,38,66,66,36,3,1,2
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Post-master's certificate,1,1,0,0,0,0,1,1,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",All award levels (total),309,138,171,290,290,159,19,7,12
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Postsecondary certificate < 60 semester credit hours,19,17,2,19,19,2,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Associate's degree,14,9,5,14,14,5,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Bachelor's degree,78,40,38,76,76,37,2,1,1
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Master's degree,171,61,110,158,158,102,13,5,8
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Doctor's degree – research/scholarship,1,1,0,1,1,0,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Postbaccalaureate certificate,26,10,16,22,22,13,4,1,3
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,All award levels (total),117,77,40,112,112,36,5,1,4
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Bachelor's degree,68,54,14,68,68,14,0,0,0
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Master's degree,44,20,24,39,39,20,5,1,4
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Doctor's degree – research/scholarship,1,1,0,1,1,0,0,0,0
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Postbaccalaureate certificate,4,2,2,4,4,2,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,All award levels (total),89,50,39,79,79,36,10,7,3
Sustainable Energy Technology,14.0805,Water Resources Engineering,Associate's degree,3,2,1,3,3,1,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Bachelor's degree,16,10,6,15,15,5,1,0,1
Sustainable Energy Technology,14.0805,Water Resources Engineering,Master's degree,56,32,24,50,50,23,6,5,1
Sustainable Energy Technology,14.0805,Water Resources Engineering,Doctor's degree – research/scholarship,6,1,5,5,5,4,1,0,1
Sustainable Energy Technology,14.0805,Water Resources Engineering,Postbaccalaureate certificate,8,5,3,6,6,3,2,2,0
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,All award levels (total),2743,1440,1303,2107,2107,1005,636,338,298
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Bachelor's degree,1611,837,774,1483,1483,721,128,75,53
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Master's degree,950,506,444,537,537,238,413,207,206
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Doctor's degree – research/scholarship,165,85,80,82,82,44,83,47,36
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Postbaccalaureate certificate,11,8,3,5,5,2,6,5,1
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Post-master's certificate,6,4,2,0,0,0,6,4,2
Sustainable Energy Technology,15.0503,nan,All award levels (total),911,819,92,863,863,88,48,44,4
Sustainable Energy Technology,15.0503,nan,Postsecondary certificate < 60 semester credit hours,193,179,14,193,193,14,0,0,0
Sustainable Energy Technology,15.0503,nan,Associate's degree,493,451,42,490,490,42,3,3,0
Sustainable Energy Technology,15.0503,nan,Bachelor's degree,123,102,21,114,114,19,9,7,2
Sustainable Energy Technology,15.0503,nan,Master's degree,102,87,15,66,66,13,36,34,2
Sustainable Energy Technology,15.0505,nan,All award levels (total),118,104,14,105,105,9,13,8,5
Sustainable Energy Technology,15.0505,nan,Postsecondary certificate < 60 semester credit hours,29,26,3,29,29,3,0,0,0
Sustainable Energy Technology,15.0505,nan,Associate's degree,68,62,6,66,66,6,2,2,0
Sustainable Energy Technology,15.0505,nan,Master's degree,15,11,4,5,5,0,10,6,4
Sustainable Energy Technology,15.0505,nan,Postbaccalaureate certificate,6,5,1,5,5,0,1,0,1
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,All award levels (total),420,275,145,391,391,129,29,13,16
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Postsecondary certificate < 60 semester credit hours,12,9,3,12,12,3,0,0,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Associate's degree,171,126,45,171,171,45,0,0,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Bachelor's degree,154,99,55,149,149,52,5,2,3
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Master's degree,83,41,42,59,59,29,24,11,13
