SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Materials Science,14.0601,Ceramic Sciences and Engineering,Bachelor's degree,92,48,44,89,89,43,3,2,1
Materials Science,14.0601,Ceramic Sciences and Engineering,Master's degree,14,11,3,8,8,3,6,6,0
Materials Science,14.0601,Ceramic Sciences and Engineering,Doctor's degree – research/scholarship,5,3,2,3,3,1,2,1,1
Materials Science,14.0701,Chemical Engineering,All award levels (total),13306,8484,4822,10857,10857,3979,2449,1606,843
Materials Science,14.0701,Chemical Engineering,Postsecondary certificate < 60 semester credit hours,21,11,10,19,19,8,2,0,2
Materials Science,14.0701,Chemical Engineering,Associate's degree,37,19,18,31,31,14,6,2,4
Materials Science,14.0701,Chemical Engineering,Bachelor's degree,10675,6696,3979,9498,9498,3560,1177,758,419
Materials Science,14.0701,Chemical Engineering,Master's degree,1583,1070,513,831,831,260,752,499,253
Materials Science,14.0701,Chemical Engineering,Doctor's degree – research/scholarship,979,681,298,472,472,136,507,345,162
Materials Science,14.0701,Chemical Engineering,Postbaccalaureate certificate,1,1,0,1,1,0,0,0,0
Materials Science,14.0701,Chemical Engineering,Post-master's certificate,10,6,4,5,5,1,5,2,3
Materials Science,14.0702,Chemical and Biomolecular Engineering,All award levels (total),293,169,124,229,229,107,64,47,17
Materials Science,14.0702,Chemical and Biomolecular Engineering,Associate's degree,4,3,1,4,4,1,0,0,0
Materials Science,14.0702,Chemical and Biomolecular Engineering,Bachelor's degree,185,98,87,168,168,81,17,11,6
Materials Science,14.0702,Chemical and Biomolecular Engineering,Master's degree,56,33,23,31,31,17,25,19,6
Materials Science,14.0702,Chemical and Biomolecular Engineering,Doctor's degree – research/scholarship,48,35,13,26,26,8,22,17,5
Materials Science,14.1801,Materials Engineering,All award levels (total),3406,2340,1066,2357,2357,787,1049,770,279
Materials Science,14.1801,Materials Engineering,Associate's degree,7,7,0,7,7,0,0,0,0
Materials Science,14.1801,Materials Engineering,Bachelor's degree,1627,1055,572,1470,1470,530,157,115,42
Materials Science,14.1801,Materials Engineering,Master's degree,1125,801,324,579,579,180,546,402,144
Materials Science,14.1801,Materials Engineering,Doctor's degree – research/scholarship,639,470,169,293,293,76,346,253,93
Materials Science,14.1801,Materials Engineering,Postbaccalaureate certificate,6,5,1,6,6,1,0,0,0
Materials Science,14.1801,Materials Engineering,Post-master's certificate,2,2,0,2,2,0,0,0,0
Materials Science,14.3201,Polymer/Plastics Engineering,All award levels (total),330,229,101,244,244,63,86,48,38
Materials Science,14.3201,Polymer/Plastics Engineering,Bachelor's degree,174,137,37,163,163,29,11,3,8
Materials Science,14.3201,Polymer/Plastics Engineering,Master's degree,83,50,33,38,38,18,45,30,15
Materials Science,14.3201,Polymer/Plastics Engineering,Doctor's degree – research/scholarship,61,35,26,31,31,11,30,15,15
Materials Science,14.3201,Polymer/Plastics Engineering,Postbaccalaureate certificate,11,6,5,11,11,5,0,0,0
Materials Science,14.3201,Polymer/Plastics Engineering,Post-master's certificate,1,1,0,1,1,0,0,0,0
Materials Science,14.9999,"Engineering, Other",All award levels (total),2842,2050,792,2031,2031,554,811,573,238
Materials Science,14.9999,"Engineering, Other",Postsecondary certificate < 60 semester credit hours,12,8,4,12,12,4,0,0,0
Materials Science,14.9999,"Engineering, Other",Associate's degree,14,13,1,14,14,1,0,0,0
Materials Science,14.9999,"Engineering, Other",Bachelor's degree,992,727,265,888,888,241,104,80,24
Materials Science,14.9999,"Engineering, Other",Master's degree,1387,970,417,816,816,235,571,389,182
Materials Science,14.9999,"Engineering, Other",Doctor's degree – research/scholarship,198,143,55,97,97,34,101,80,21
Materials Science,14.9999,"Engineering, Other",Doctor's degree – other,1,0,1,1,1,1,0,0,0
Materials Science,14.9999,"Engineering, Other",Postbaccalaureate certificate,234,187,47,202,202,38,32,23,9
Materials Science,14.9999,"Engineering, Other",Post-master's certificate,4,2,2,1,1,0,3,1,2
Materials Science,40.0507,Polymer Chemistry,All award levels (total),81,53,28,28,28,11,53,36,17
Materials Science,40.0507,Polymer Chemistry,Bachelor's degree,6,4,2,6,6,2,0,0,0
Materials Science,40.0507,Polymer Chemistry,Master's degree,34,24,10,9,9,3,25,18,7
Materials Science,40.0507,Polymer Chemistry,Doctor's degree – research/scholarship,41,25,16,13,13,6,28,18,10
Materials Science,40.0508,Chemical Physics,All award levels (total),55,36,19,37,37,13,18,12,6
Materials Science,40.0508,Chemical Physics,Bachelor's degree,36,22,14,31,31,12,5,3,2
Materials Science,40.0508,Chemical Physics,Master's degree,9,5,4,2,2,1,7,4,3
Materials Science,40.0508,Chemical Physics,Doctor's degree – research/scholarship,10,9,1,4,4,0,6,5,1
Materials Science,40.1001,Materials Science,All award levels (total),642,443,199,353,353,121,289,211,78
Materials Science,40.1001,Materials Science,Bachelor's degree,219,146,73,163,163,61,56,44,12
Materials Science,40.1001,Materials Science,Master's degree,285,204,81,120,120,38,165,122,43
Materials Science,40.1001,Materials Science,Doctor's degree – research/scholarship,131,87,44,67,67,21,64,41,23
Materials Science,40.1001,Materials Science,Postbaccalaureate certificate,2,1,1,1,1,1,1,1,0
Materials Science,40.1001,Materials Science,Post-master's certificate,5,5,0,2,2,0,3,3,0
Materials Science,40.1002,Materials Chemistry,All award levels (total),24,10,14,18,18,10,6,2,4
Materials Science,40.1002,Materials Chemistry,Master's degree,18,6,12,16,16,10,2,0,2
Materials Science,40.1002,Materials Chemistry,Doctor's degree – research/scholarship,6,4,2,2,2,0,4,2,2
Neuroscience,26.0203,Biophysics,All award levels (total),502,331,171,305,305,92,197,118,79
Neuroscience,26.0203,Biophysics,Bachelor's degree,159,106,53,150,150,48,9,4,5
Neuroscience,26.0203,Biophysics,Master's degree,27,16,11,17,17,5,10,4,6
Neuroscience,26.0203,Biophysics,Doctor's degree – research/scholarship,110,83,27,83,83,18,27,18,9
Neuroscience,26.0203,Biophysics,Doctor's degree – professional practice,4,3,1,4,4,1,0,0,0
Neuroscience,26.0203,Biophysics,Postbaccalaureate certificate,1,1,0,1,1,0,0,0,0
Neuroscience,26.0203,Biophysics,Post-master's certificate,201,122,79,50,50,20,151,92,59
Neuroscience,26.1001,Pharmacology,All award levels (total),502,209,293,419,419,239,83,29,54
Neuroscience,26.1001,Pharmacology,Bachelor's degree,57,35,22,56,56,22,1,1,0
Neuroscience,26.1001,Pharmacology,Master's degree,261,88,173,218,218,141,43,11,32
Neuroscience,26.1001,Pharmacology,Doctor's degree – research/scholarship,180,84,96,141,141,74,39,17,22
Neuroscience,26.1001,Pharmacology,Postbaccalaureate certificate,1,0,1,1,1,1,0,0,0
Neuroscience,26.1001,Pharmacology,Post-master's certificate,3,2,1,3,3,1,0,0,0
Neuroscience,26.1003,Neuropharmacology,All award levels (total),24,4,20,24,24,20,0,0,0
Neuroscience,26.1003,Neuropharmacology,Master's degree,24,4,20,24,24,20,0,0,0
Neuroscience,26.1007,Pharmacology and Toxicology,All award levels (total),233,88,145,158,158,100,75,30,45
Neuroscience,26.1007,Pharmacology and Toxicology,Bachelor's degree,64,25,39,53,53,33,11,5,6
Neuroscience,26.1007,Pharmacology and Toxicology,Master's degree,115,38,77,68,68,45,47,15,32
Neuroscience,26.1007,Pharmacology and Toxicology,Doctor's degree – research/scholarship,54,25,29,37,37,22,17,10,7
Neuroscience,26.1501,Neuroscience,All award levels (total),9306,3083,6223,8816,8816,5911,490,178,312
Neuroscience,26.1501,Neuroscience,Postsecondary certificate < 60 semester credit hours,29,5,24,29,29,24,0,0,0
Neuroscience,26.1501,Neuroscience,Associate's degree,4,3,1,4,4,1,0,0,0
Neuroscience,26.1501,Neuroscience,Bachelor's degree,8283,2627,5656,7962,7962,5432,321,97,224
Neuroscience,26.1501,Neuroscience,Master's degree,305,113,192,260,260,165,45,18,27
Neuroscience,26.1501,Neuroscience,Doctor's degree – research/scholarship,640,316,324,517,517,263,123,62,61
Neuroscience,26.1501,Neuroscience,Postbaccalaureate certificate,18,8,10,18,18,10,0,0,0
Neuroscience,26.1501,Neuroscience,Post-master's certificate,27,11,16,26,26,16,1,1,0
Neuroscience,26.1503,Neurobiology and Anatomy,All award levels (total),919,346,573,846,846,523,73,23,50
Neuroscience,26.1503,Neurobiology and Anatomy,Bachelor's degree,830,297,533,772,772,491,58,16,42
Neuroscience,26.1503,Neurobiology and Anatomy,Master's degree,26,12,14,20,20,11,6,3,3
Neuroscience,26.1503,Neurobiology and Anatomy,Doctor's degree – research/scholarship,55,33,22,46,46,17,9,4,5
Neuroscience,26.1503,Neurobiology and Anatomy,Postbaccalaureate certificate,8,4,4,8,8,4,0,0,0
Neuroscience,26.1504,Neurobiology and Behavior,All award levels (total),168,38,130,165,165,128,3,1,2
Neuroscience,26.1504,Neurobiology and Behavior,Bachelor's degree,145,27,118,143,143,117,2,1,1
Neuroscience,26.1504,Neurobiology and Behavior,Master's degree,12,7,5,11,11,4,1,0,1
Neuroscience,26.1504,Neurobiology and Behavior,Doctor's degree – research/scholarship,11,4,7,11,11,7,0,0,0
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,All award levels (total),262,64,198,225,225,168,37,7,30
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Bachelor's degree,192,40,152,176,176,139,16,3,13
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Master's degree,38,11,27,25,25,16,13,2,11
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Doctor's degree – research/scholarship,26,8,18,19,19,12,7,1,6
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Postbaccalaureate certificate,6,5,1,5,5,1,1,1,0
Neuroscience,42.2706,Behavioral Neuroscience,All award levels (total),1350,354,996,1301,1301,961,49,14,35
Neuroscience,42.2706,Behavioral Neuroscience,Bachelor's degree,1295,340,955,1259,1259,929,36,10,26
Neuroscience,42.2706,Behavioral Neuroscience,Master's degree,37,10,27,25,25,18,12,3,9
Neuroscience,42.2706,Behavioral Neuroscience,Doctor's degree – research/scholarship,18,4,14,17,17,14,1,1,0
Robotics,11.0102,Artificial Intelligence,All award levels (total),384,271,113,178,178,48,206,141,65
Robotics,11.0102,Artificial Intelligence,Associate's degree,1,1,0,1,1,0,0,0,0
Robotics,11.0102,Artificial Intelligence,Bachelor's degree,39,35,4,39,39,4,0,0,0
Robotics,11.0102,Artificial Intelligence,Master's degree,297,200,97,126,126,41,171,115,56
Robotics,11.0102,Artificial Intelligence,Doctor's degree – research/scholarship,32,26,6,10,10,1,22,17,5
Robotics,11.0102,Artificial Intelligence,Postbaccalaureate certificate,15,9,6,2,2,2,13,9,4
Robotics,11.0103,Information Technology,All award levels (total),23173,17068,6105,19476,19476,4575,3697,2167,1530
Robotics,11.0103,Information Technology,Postsecondary certificate < 60 semester credit hours,561,425,136,552,552,132,9,5,4
Robotics,11.0103,Information Technology,Postsecondary certificate > 60 semester credit hours,14,14,0,14,14,0,0,0,0
Robotics,11.0103,Information Technology,Associate's degree,4717,3720,997,4588,4588,958,129,90,39
Robotics,11.0103,Information Technology,Bachelor's degree,12153,9484,2669,11418,11418,2432,735,498,237
Robotics,11.0103,Information Technology,Master's degree,5373,3229,2144,2630,2630,932,2743,1531,1212
Robotics,11.0103,Information Technology,Doctor's degree – research/scholarship,104,66,38,59,59,23,45,30,15
Robotics,11.0103,Information Technology,Postbaccalaureate certificate,250,129,121,214,214,98,36,13,23
Robotics,11.0103,Information Technology,Post-master's certificate,1,1,0,1,1,0,0,0,0
Robotics,14.0901,"Computer Engineering, General",All award levels (total),12812,10559,2253,9528,9528,1436,3284,2467,817
Robotics,14.0901,"Computer Engineering, General",Associate's degree,27,24,3,24,24,2,3,2,1
Robotics,14.0901,"Computer Engineering, General",Bachelor's degree,9779,8309,1470,8554,8554,1250,1225,1005,220
Robotics,14.0901,"Computer Engineering, General",Master's degree,2553,1869,684,806,806,154,1747,1217,530
Robotics,14.0901,"Computer Engineering, General",Doctor's degree – research/scholarship,388,307,81,108,108,20,280,219,61
Robotics,14.0901,"Computer Engineering, General",Postbaccalaureate certificate,44,35,9,24,24,6,20,17,3
Robotics,14.0901,"Computer Engineering, General",Post-master's certificate,21,15,6,12,12,4,9,7,2
Robotics,14.0903,Computer Software Engineering,All award levels (total),3838,2800,1038,2192,2192,447,1646,1055,591
Robotics,14.0903,Computer Software Engineering,Postsecondary certificate < 60 semester credit hours,8,4,4,7,7,3,1,0,1
Robotics,14.0903,Computer Software Engineering,Associate's degree,62,47,15,62,62,15,0,0,0
Robotics,14.0903,Computer Software Engineering,Bachelor's degree,1671,1400,271,1496,1496,231,175,135,40
Robotics,14.0903,Computer Software Engineering,Master's degree,2045,1315,730,606,606,191,1439,900,539
Robotics,14.0903,Computer Software Engineering,Doctor's degree – research/scholarship,22,12,10,5,5,3,17,10,7
Robotics,14.0903,Computer Software Engineering,Postbaccalaureate certificate,28,20,8,15,15,4,13,9,4
Robotics,14.0903,Computer Software Engineering,Post-master's certificate,2,2,0,1,1,0,1,1,0
Robotics,14.1001,Electrical and Electronics Engineering,All award levels (total),29738,24372,5366,19488,19488,3082,10250,7966,2284
Robotics,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,1,1,0,1,1,0,0,0,0
Robotics,14.1001,Electrical and Electronics Engineering,Associate's degree,241,212,29,222,222,24,19,14,5
Robotics,14.1001,Electrical and Electronics Engineering,Bachelor's degree,17726,14959,2767,15186,15186,2398,2540,2171,369
Robotics,14.1001,Electrical and Electronics Engineering,Master's degree,9333,7181,2152,3385,3385,547,5948,4343,1605
Robotics,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2323,1927,396,636,636,98,1687,1389,298
Robotics,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,82,63,19,43,43,13,39,33,6
Robotics,14.1001,Electrical and Electronics Engineering,Post-master's certificate,32,29,3,15,15,2,17,16,1
Robotics,14.2701,Systems Engineering,All award levels (total),3588,2613,975,2999,2999,801,589,415,174
Robotics,14.2701,Systems Engineering,Bachelor's degree,875,599,276,821,821,263,54,41,13
Robotics,14.2701,Systems Engineering,Master's degree,2018,1485,533,1581,1581,402,437,306,131
Robotics,14.2701,Systems Engineering,Doctor's degree – research/scholarship,114,82,32,61,61,15,53,36,17
Robotics,14.2701,Systems Engineering,Postbaccalaureate certificate,570,441,129,528,528,119,42,32,10
Robotics,14.2701,Systems Engineering,Post-master's certificate,11,6,5,8,8,2,3,0,3
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",All award levels (total),999,863,136,755,755,108,244,216,28
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Postsecondary certificate < 60 semester credit hours,41,36,5,41,41,5,0,0,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Associate's degree,152,140,12,150,150,11,2,1,1
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Bachelor's degree,459,387,72,430,430,71,29,28,1
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Master's degree,294,257,37,103,103,11,191,165,26
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Doctor's degree – research/scholarship,39,32,7,19,19,7,20,20,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Postbaccalaureate certificate,14,11,3,12,12,3,2,2,0
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,All award levels (total),2094,1962,132,2057,2057,129,37,34,3
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Postsecondary certificate < 60 semester credit hours,722,690,32,718,718,32,4,4,0
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Postsecondary certificate > 60 semester credit hours,11,11,0,11,11,0,0,0,0
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Associate's degree,1077,1012,65,1066,1066,65,11,11,0
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Bachelor's degree,274,242,32,253,253,30,21,19,2
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Master's degree,10,7,3,9,9,2,1,0,1
Robotics,15.0405,Robotics Technology/Technician,All award levels (total),386,357,29,366,366,26,20,17,3
Robotics,15.0405,Robotics Technology/Technician,Postsecondary certificate < 60 semester credit hours,63,55,8,62,62,8,1,1,0
Robotics,15.0405,Robotics Technology/Technician,Associate's degree,283,267,16,280,280,15,3,2,1
Robotics,15.0405,Robotics Technology/Technician,Bachelor's degree,25,22,3,16,16,2,9,8,1
Robotics,15.0405,Robotics Technology/Technician,Master's degree,15,13,2,8,8,1,7,6,1
Robotics,15.0406,Automation Engineer Technology/Technician,All award levels (total),750,706,44,746,746,43,4,3,1
Robotics,15.0406,Automation Engineer Technology/Technician,Postsecondary certificate < 60 semester credit hours,132,124,8,131,131,8,1,1,0
Robotics,15.0406,Automation Engineer Technology/Technician,Postsecondary certificate > 60 semester credit hours,23,20,3,22,22,3,1,1,0
Robotics,15.0406,Automation Engineer Technology/Technician,Associate's degree,469,441,28,467,467,27,2,1,1
Robotics,15.0406,Automation Engineer Technology/Technician,Bachelor's degree,126,121,5,126,126,5,0,0,0
Semiconductors,14.0701,Chemical Engineering,All award levels (total),13306,8484,4822,10857,10857,3979,2449,1606,843
Semiconductors,14.0701,Chemical Engineering,Postsecondary certificate < 60 semester credit hours,21,11,10,19,19,8,2,0,2
Semiconductors,14.0701,Chemical Engineering,Associate's degree,37,19,18,31,31,14,6,2,4
Semiconductors,14.0701,Chemical Engineering,Bachelor's degree,10675,6696,3979,9498,9498,3560,1177,758,419
Semiconductors,14.0701,Chemical Engineering,Master's degree,1583,1070,513,831,831,260,752,499,253
Semiconductors,14.0701,Chemical Engineering,Doctor's degree – research/scholarship,979,681,298,472,472,136,507,345,162
Semiconductors,14.0701,Chemical Engineering,Postbaccalaureate certificate,1,1,0,1,1,0,0,0,0
Semiconductors,14.0701,Chemical Engineering,Post-master's certificate,10,6,4,5,5,1,5,2,3
Semiconductors,14.0702,Chemical and Biomolecular Engineering,All award levels (total),293,169,124,229,229,107,64,47,17
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Associate's degree,4,3,1,4,4,1,0,0,0
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Bachelor's degree,185,98,87,168,168,81,17,11,6
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Master's degree,56,33,23,31,31,17,25,19,6
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Doctor's degree – research/scholarship,48,35,13,26,26,8,22,17,5
Semiconductors,14.0902,Computer Hardware Engineering,All award levels (total),39,31,8,25,25,4,14,10,4
Semiconductors,14.0902,Computer Hardware Engineering,Associate's degree,1,1,0,1,1,0,0,0,0
Semiconductors,14.0902,Computer Hardware Engineering,Bachelor's degree,1,1,0,1,1,0,0,0,0
Semiconductors,14.0902,Computer Hardware Engineering,Master's degree,33,25,8,20,20,4,13,9,4
Semiconductors,14.0902,Computer Hardware Engineering,Doctor's degree – research/scholarship,1,1,0,1,1,0,0,0,0
Semiconductors,14.0902,Computer Hardware Engineering,Postbaccalaureate certificate,3,3,0,2,2,0,1,1,0
Semiconductors,14.1001,Electrical and Electronics Engineering,All award levels (total),29738,24372,5366,19488,19488,3082,10250,7966,2284
Semiconductors,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,1,1,0,1,1,0,0,0,0
Semiconductors,14.1001,Electrical and Electronics Engineering,Associate's degree,241,212,29,222,222,24,19,14,5
Semiconductors,14.1001,Electrical and Electronics Engineering,Bachelor's degree,17726,14959,2767,15186,15186,2398,2540,2171,369
Semiconductors,14.1001,Electrical and Electronics Engineering,Master's degree,9333,7181,2152,3385,3385,547,5948,4343,1605
Semiconductors,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2323,1927,396,636,636,98,1687,1389,298
Semiconductors,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,82,63,19,43,43,13,39,33,6
Semiconductors,14.1001,Electrical and Electronics Engineering,Post-master's certificate,32,29,3,15,15,2,17,16,1
Semiconductors,14.3201,Polymer/Plastics Engineering,All award levels (total),330,229,101,244,244,63,86,48,38
Semiconductors,14.3201,Polymer/Plastics Engineering,Bachelor's degree,174,137,37,163,163,29,11,3,8
Semiconductors,14.3201,Polymer/Plastics Engineering,Master's degree,83,50,33,38,38,18,45,30,15
Semiconductors,14.3201,Polymer/Plastics Engineering,Doctor's degree – research/scholarship,61,35,26,31,31,11,30,15,15
Semiconductors,14.3201,Polymer/Plastics Engineering,Postbaccalaureate certificate,11,6,5,11,11,5,0,0,0
Semiconductors,14.3201,Polymer/Plastics Engineering,Post-master's certificate,1,1,0,1,1,0,0,0,0
Semiconductors,14.4101,Electromechanical Engineering,All award levels (total),53,44,9,37,37,7,16,14,2
Semiconductors,14.4101,Electromechanical Engineering,Associate's degree,10,7,3,10,10,3,0,0,0
Semiconductors,14.4101,Electromechanical Engineering,Bachelor's degree,23,19,4,23,23,4,0,0,0
Semiconductors,14.4101,Electromechanical Engineering,Doctor's degree – research/scholarship,5,4,1,4,4,0,1,0,1
Semiconductors,14.4101,Electromechanical Engineering,Postbaccalaureate certificate,15,14,1,0,0,0,15,14,1
Semiconductors,14.9999,"Engineering, Other",All award levels (total),2842,2050,792,2031,2031,554,811,573,238
Semiconductors,14.9999,"Engineering, Other",Postsecondary certificate < 60 semester credit hours,12,8,4,12,12,4,0,0,0
Semiconductors,14.9999,"Engineering, Other",Associate's degree,14,13,1,14,14,1,0,0,0
Semiconductors,14.9999,"Engineering, Other",Bachelor's degree,992,727,265,888,888,241,104,80,24
Semiconductors,14.9999,"Engineering, Other",Master's degree,1387,970,417,816,816,235,571,389,182
Semiconductors,14.9999,"Engineering, Other",Doctor's degree – research/scholarship,198,143,55,97,97,34,101,80,21
Semiconductors,14.9999,"Engineering, Other",Doctor's degree – other,1,0,1,1,1,1,0,0,0
Semiconductors,14.9999,"Engineering, Other",Postbaccalaureate certificate,234,187,47,202,202,38,32,23,9
Semiconductors,14.9999,"Engineering, Other",Post-master's certificate,4,2,2,1,1,0,3,1,2
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",All award levels (total),5035,4615,420,4828,4828,402,207,189,18
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate < 60 semester credit hours,861,776,85,853,853,84,8,7,1
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate > 60 semester credit hours,6,6,0,6,6,0,0,0,0
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Associate's degree,2765,2530,235,2709,2709,233,56,54,2
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Bachelor's degree,1387,1289,98,1248,1248,85,139,126,13
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Master's degree,16,14,2,12,12,0,4,2,2
Semiconductors,15.0616,Semiconductor Manufacturing Technology/Technician,All award levels (total),1,0,1,1,1,1,0,0,0
Semiconductors,15.0616,Semiconductor Manufacturing Technology/Technician,Associate's degree,1,0,1,1,1,1,0,0,0
Semiconductors,40.0808,Condensed Matter and Materials Physics,All award levels (total),10,9,1,3,3,0,7,6,1
Semiconductors,40.0808,Condensed Matter and Materials Physics,Bachelor's degree,1,1,0,1,1,0,0,0,0
Semiconductors,40.0808,Condensed Matter and Materials Physics,Master's degree,4,3,1,2,2,0,2,1,1
Semiconductors,40.0808,Condensed Matter and Materials Physics,Doctor's degree – research/scholarship,5,5,0,0,0,0,5,5,0
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",All award levels (total),7571,6393,1178,6597,6597,995,974,791,183
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Associate's degree,31,24,7,31,31,7,0,0,0
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Bachelor's degree,5366,4577,789,4969,4969,729,397,337,60
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Master's degree,1770,1452,318,1369,1369,228,401,311,90
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Doctor's degree – research/scholarship,370,309,61,198,198,29,172,140,32
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Postbaccalaureate certificate,33,31,2,30,30,2,3,3,0
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Post-master's certificate,1,0,1,0,0,0,1,0,1
Space,14.0804,Transportation and Highway Engineering,All award levels (total),119,77,42,76,76,23,43,24,19
Space,14.0804,Transportation and Highway Engineering,Bachelor's degree,5,5,0,5,5,0,0,0,0
Space,14.0804,Transportation and Highway Engineering,Master's degree,98,62,36,66,66,23,32,19,13
Space,14.0804,Transportation and Highway Engineering,Doctor's degree – research/scholarship,12,8,4,3,3,0,9,5,4
Space,14.0804,Transportation and Highway Engineering,Postbaccalaureate certificate,3,2,1,2,2,0,1,0,1
Space,14.0804,Transportation and Highway Engineering,Post-master's certificate,1,0,1,0,0,0,1,0,1
Space,14.2201,Naval Architecture and Marine Engineering,All award levels (total),474,393,81,451,451,78,23,20,3
Space,14.2201,Naval Architecture and Marine Engineering,Postsecondary certificate < 60 semester credit hours,11,10,1,10,10,1,1,1,0
Space,14.2201,Naval Architecture and Marine Engineering,Bachelor's degree,407,342,65,396,396,63,11,9,2
Space,14.2201,Naval Architecture and Marine Engineering,Master's degree,32,23,9,25,25,8,7,6,1
Space,14.2201,Naval Architecture and Marine Engineering,Doctor's degree – research/scholarship,8,6,2,5,5,2,3,3,0
Space,14.2201,Naval Architecture and Marine Engineering,Postbaccalaureate certificate,16,12,4,15,15,4,1,1,0
Space,14.2401,Ocean Engineering,All award levels (total),302,226,76,263,263,68,39,31,8
Space,14.2401,Ocean Engineering,Bachelor's degree,193,145,48,190,190,45,3,0,3
Space,14.2401,Ocean Engineering,Master's degree,68,52,16,52,52,14,16,14,2
Space,14.2401,Ocean Engineering,Doctor's degree – research/scholarship,13,9,4,5,5,3,8,7,1
Space,14.2401,Ocean Engineering,Postbaccalaureate certificate,22,17,5,11,11,3,11,9,2
Space,14.2401,Ocean Engineering,Post-master's certificate,6,3,3,5,5,3,1,1,0
Space,29.0305,Space Systems Operations,All award levels (total),103,89,14,101,101,14,2,2,0
Space,29.0305,Space Systems Operations,Bachelor's degree,18,16,2,18,18,2,0,0,0
Space,29.0305,Space Systems Operations,Master's degree,34,30,4,32,32,4,2,2,0
Space,29.0305,Space Systems Operations,Postbaccalaureate certificate,51,43,8,51,51,8,0,0,0
Space,40.0201,Astronomy,All award levels (total),723,449,274,637,637,252,86,64,22
Space,40.0201,Astronomy,Postsecondary certificate < 60 semester credit hours,1,0,1,1,1,1,0,0,0
Space,40.0201,Astronomy,Associate's degree,14,8,6,14,14,6,0,0,0
Space,40.0201,Astronomy,Bachelor's degree,495,300,195,454,454,182,41,28,13
Space,40.0201,Astronomy,Master's degree,115,78,37,91,91,32,24,19,5
Space,40.0201,Astronomy,Doctor's degree – research/scholarship,93,59,34,72,72,30,21,17,4
Space,40.0201,Astronomy,Post-master's certificate,5,4,1,5,5,1,0,0,0
Space,40.0202,Astrophysics,All award levels (total),386,234,152,340,340,135,46,29,17
Space,40.0202,Astrophysics,Bachelor's degree,297,179,118,266,266,105,31,18,13
Space,40.0202,Astrophysics,Master's degree,44,29,15,36,36,14,8,7,1
Space,40.0202,Astrophysics,Doctor's degree – research/scholarship,45,26,19,38,38,16,7,4,3
Space,40.0601,"Geology/Earth Science, General",All award levels (total),7020,3936,3084,6501,6501,2881,519,316,203
