SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Space,40.0601,"Geology/Earth Science, General",Master's degree,1163,612,551,1046,1046,505,117,71,46
Space,40.0601,"Geology/Earth Science, General",Doctor's degree – research/scholarship,452,249,203,308,308,146,144,87,57
Space,40.0601,"Geology/Earth Science, General",Postbaccalaureate certificate,12,7,5,11,11,5,1,1,0
Space,40.0601,"Geology/Earth Science, General",Post-master's certificate,9,0,9,6,6,6,3,0,3
Space,40.0603,Geophysics and Seismology,All award levels (total),238,149,89,172,172,73,66,50,16
Space,40.0603,Geophysics and Seismology,Bachelor's degree,99,56,43,92,92,42,7,6,1
Space,40.0603,Geophysics and Seismology,Master's degree,65,41,24,53,53,21,12,9,3
Space,40.0603,Geophysics and Seismology,Doctor's degree – research/scholarship,72,50,22,25,25,10,47,35,12
Space,40.0603,Geophysics and Seismology,Postbaccalaureate certificate,2,2,0,2,2,0,0,0,0
Space,40.0802,Atomic/Molecular Physics,All award levels (total),7,4,3,5,5,3,2,2,0
Space,40.0802,Atomic/Molecular Physics,Bachelor's degree,1,1,0,0,0,0,1,1,0
Space,40.0802,Atomic/Molecular Physics,Master's degree,3,1,2,3,3,2,0,0,0
Space,40.0802,Atomic/Molecular Physics,Doctor's degree – research/scholarship,3,2,1,2,2,1,1,1,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",All award levels (total),2840,1219,1621,2693,2693,1542,147,68,79
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Postsecondary certificate < 60 semester credit hours,70,44,26,69,69,26,1,1,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Associate's degree,299,190,109,299,299,109,0,0,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Bachelor's degree,1502,629,873,1476,1476,854,26,7,19
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Master's degree,787,275,512,716,716,477,71,36,35
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Doctor's degree – research/scholarship,114,51,63,85,85,47,29,13,16
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Postbaccalaureate certificate,68,30,38,48,48,29,20,11,9
Sustainable Energy Technology,3.0104,Environmental Science,All award levels (total),9355,3797,5558,9013,9013,5336,342,120,222
Sustainable Energy Technology,3.0104,Environmental Science,Postsecondary certificate < 60 semester credit hours,17,6,11,17,17,11,0,0,0
Sustainable Energy Technology,3.0104,Environmental Science,Associate's degree,354,174,180,349,349,176,5,1,4
Sustainable Energy Technology,3.0104,Environmental Science,Bachelor's degree,7684,3127,4557,7493,7493,4434,191,68,123
Sustainable Energy Technology,3.0104,Environmental Science,Master's degree,1059,393,666,968,968,605,91,30,61
Sustainable Energy Technology,3.0104,Environmental Science,Doctor's degree – research/scholarship,194,79,115,143,143,84,51,20,31
Sustainable Energy Technology,3.0104,Environmental Science,Postbaccalaureate certificate,38,14,24,34,34,21,4,1,3
Sustainable Energy Technology,3.0104,Environmental Science,Post-master's certificate,9,4,5,9,9,5,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",All award levels (total),1578,733,845,1546,1546,826,32,13,19
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Associate's degree,29,23,6,29,29,6,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Bachelor's degree,707,385,322,703,703,321,4,3,1
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Master's degree,659,252,407,640,640,394,19,6,13
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Doctor's degree – research/scholarship,13,7,6,9,9,4,4,2,2
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Postbaccalaureate certificate,169,66,103,164,164,100,5,2,3
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Post-master's certificate,1,0,1,1,1,1,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",All award levels (total),320,139,181,310,310,177,10,6,4
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Postsecondary certificate < 60 semester credit hours,11,5,6,11,11,6,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Associate's degree,28,11,17,28,28,17,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Bachelor's degree,77,42,35,77,77,35,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Master's degree,186,71,115,178,178,112,8,5,3
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Doctor's degree – research/scholarship,5,4,1,4,4,1,1,1,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Postbaccalaureate certificate,13,6,7,12,12,6,1,0,1
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,All award levels (total),83,49,34,79,79,32,4,2,2
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Bachelor's degree,36,31,5,36,36,5,0,0,0
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Master's degree,39,15,24,36,36,23,3,2,1
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Doctor's degree – research/scholarship,1,0,1,1,1,1,0,0,0
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Postbaccalaureate certificate,7,3,4,6,6,3,1,0,1
Sustainable Energy Technology,14.0805,Water Resources Engineering,All award levels (total),50,23,27,47,47,27,3,3,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Associate's degree,1,0,1,1,1,1,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Bachelor's degree,4,3,1,4,4,1,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Master's degree,30,13,17,29,29,17,1,1,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Doctor's degree – research/scholarship,8,5,3,6,6,3,2,2,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Postbaccalaureate certificate,7,2,5,7,7,5,0,0,0
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,All award levels (total),2832,1263,1569,2424,2424,1384,408,223,185
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Associate's degree,2,1,1,2,2,1,0,0,0
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Bachelor's degree,1915,827,1088,1788,1788,1025,127,64,63
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Master's degree,739,345,394,547,547,305,192,103,89
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Doctor's degree – research/scholarship,156,77,79,75,75,48,81,50,31
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Postbaccalaureate certificate,10,5,5,10,10,5,0,0,0
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Post-master's certificate,10,8,2,2,2,0,8,6,2
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,All award levels (total),305,208,97,292,292,93,13,9,4
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Postsecondary certificate < 60 semester credit hours,12,7,5,11,11,5,1,1,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Associate's degree,141,102,39,138,138,39,3,3,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Bachelor's degree,109,81,28,106,106,28,3,3,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Master's degree,43,18,25,37,37,21,6,2,4
