SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Space,40.0802,Atomic/Molecular Physics,All award levels (total),17,9,8,11,11,5,6,3,3
Space,40.0802,Atomic/Molecular Physics,Master's degree,13,6,7,9,9,4,4,1,3
Space,40.0802,Atomic/Molecular Physics,Doctor's degree – research/scholarship,4,3,1,2,2,1,2,2,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",All award levels (total),2496,1336,1160,2332,2332,1063,164,67,97
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Postsecondary certificate < 60 semester credit hours,56,34,22,56,56,22,0,0,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Associate's degree,294,196,98,290,290,94,4,0,4
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Bachelor's degree,1363,754,609,1332,1332,592,31,14,17
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Master's degree,653,286,367,556,556,310,97,40,57
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Doctor's degree – research/scholarship,118,60,58,87,87,40,31,13,18
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Postbaccalaureate certificate,12,6,6,11,11,5,1,0,1
Sustainable Energy Technology,3.0104,Environmental Science,All award levels (total),7893,3757,4136,7545,7545,3939,348,151,197
Sustainable Energy Technology,3.0104,Environmental Science,Postsecondary certificate < 60 semester credit hours,50,30,20,50,50,20,0,0,0
Sustainable Energy Technology,3.0104,Environmental Science,Associate's degree,254,126,128,248,248,127,6,5,1
Sustainable Energy Technology,3.0104,Environmental Science,Bachelor's degree,6449,3115,3334,6282,6282,3241,167,74,93
Sustainable Energy Technology,3.0104,Environmental Science,Master's degree,937,406,531,808,808,454,129,52,77
Sustainable Energy Technology,3.0104,Environmental Science,Doctor's degree – research/scholarship,193,74,119,148,148,93,45,19,26
Sustainable Energy Technology,3.0104,Environmental Science,Postbaccalaureate certificate,10,6,4,9,9,4,1,1,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",All award levels (total),1399,734,665,1319,1319,618,80,33,47
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Postsecondary certificate < 60 semester credit hours,4,3,1,4,4,1,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Associate's degree,48,36,12,48,48,12,0,0,0
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Bachelor's degree,738,425,313,730,730,308,8,3,5
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Master's degree,513,229,284,450,450,246,63,25,38
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Doctor's degree – research/scholarship,28,13,15,21,21,13,7,5,2
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Postbaccalaureate certificate,65,27,38,64,64,37,1,0,1
Sustainable Energy Technology,3.0201,"Environmental/Natural Resources Management and Policy, General",Post-master's certificate,3,1,2,2,2,1,1,0,1
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",All award levels (total),297,137,160,286,286,152,11,3,8
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Associate's degree,17,10,7,17,17,7,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Bachelor's degree,96,55,41,95,95,40,1,0,1
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Master's degree,157,63,94,150,150,89,7,2,5
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Doctor's degree – research/scholarship,4,2,2,4,4,2,0,0,0
Sustainable Energy Technology,3.0205,"Water, Wetlands, and Marine Resources Management",Postbaccalaureate certificate,23,7,16,20,20,14,3,1,2
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,All award levels (total),101,73,28,95,95,26,6,4,2
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Bachelor's degree,58,48,10,58,58,10,0,0,0
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Master's degree,42,24,18,37,37,16,5,3,2
Sustainable Energy Technology,3.0206,Land Use Planning and Management/Development,Doctor's degree – research/scholarship,1,1,0,0,0,0,1,1,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,All award levels (total),83,47,36,79,79,33,4,1,3
Sustainable Energy Technology,14.0805,Water Resources Engineering,Associate's degree,4,4,0,4,4,0,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Bachelor's degree,8,5,3,8,8,3,0,0,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Master's degree,54,31,23,53,53,23,1,1,0
Sustainable Energy Technology,14.0805,Water Resources Engineering,Doctor's degree – research/scholarship,7,4,3,6,6,2,1,0,1
Sustainable Energy Technology,14.0805,Water Resources Engineering,Postbaccalaureate certificate,10,3,7,8,8,5,2,0,2
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,All award levels (total),2520,1293,1227,2008,2008,990,512,275,237
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Associate's degree,5,3,2,5,5,2,0,0,0
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Bachelor's degree,1554,768,786,1455,1455,736,99,49,50
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Master's degree,795,431,364,457,457,204,338,178,160
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Doctor's degree – research/scholarship,151,80,71,82,82,44,69,42,27
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Postbaccalaureate certificate,7,5,2,6,6,2,1,1,0
Sustainable Energy Technology,14.1401,Environmental/Environmental Health Engineering,Post-master's certificate,8,6,2,3,3,2,5,5,0
Sustainable Energy Technology,15.0503,nan,All award levels (total),1058,941,117,977,977,103,81,67,14
Sustainable Energy Technology,15.0503,nan,Postsecondary certificate < 60 semester credit hours,218,206,12,218,218,12,0,0,0
Sustainable Energy Technology,15.0503,nan,Associate's degree,512,477,35,498,498,32,14,11,3
Sustainable Energy Technology,15.0503,nan,Bachelor's degree,116,97,19,104,104,18,12,11,1
Sustainable Energy Technology,15.0503,nan,Master's degree,210,159,51,155,155,41,55,45,10
Sustainable Energy Technology,15.0503,nan,Postbaccalaureate certificate,2,2,0,2,2,0,0,0,0
Sustainable Energy Technology,15.0505,nan,All award levels (total),132,122,10,124,124,10,8,8,0
Sustainable Energy Technology,15.0505,nan,Postsecondary certificate < 60 semester credit hours,46,38,8,45,45,8,1,1,0
Sustainable Energy Technology,15.0505,nan,Associate's degree,74,72,2,74,74,2,0,0,0
Sustainable Energy Technology,15.0505,nan,Master's degree,12,12,0,5,5,0,7,7,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,All award levels (total),456,313,143,421,421,130,35,22,13
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Postsecondary certificate < 60 semester credit hours,9,6,3,9,9,3,0,0,0
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Associate's degree,211,148,63,207,207,62,4,3,1
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Bachelor's degree,166,121,45,163,163,44,3,2,1
Sustainable Energy Technology,15.0507,Environmental/Environmental Engineering Technology/Technician,Master's degree,70,38,32,42,42,21,28,17,11
